# List of colors that are not used in provinces.png, remove when used.

# Lakes

# Impassables

23;5;30
23;5;31
23;5;32
23;5;33
23;5;34
23;5;35
23;5;36
23;5;37
23;5;38
23;5;39
23;5;40
23;5;41
23;5;42
23;5;43
23;5;44
23;5;45
23;5;46
23;5;47
23;5;48
23;5;49
23;5;50
23;5;51
23;5;52
23;5;53
23;5;54
23;5;55
23;5;56
23;5;57
23;5;58
23;5;59
23;5;60
23;5;61
23;5;62
23;5;63
23;5;64
23;5;65
23;5;66
23;5;67
23;5;68
23;5;69
23;5;70
23;5;71
23;5;72
23;5;73
23;5;74
23;5;75
23;5;76
23;5;77
23;5;78
23;5;79
23;5;80
23;5;81
23;5;82
23;5;83
23;5;84
23;5;85
23;5;86
23;5;87
23;5;88
23;5;89
23;5;90
23;5;91
23;5;92
23;5;93
23;5;94
23;5;95
23;5;96
23;5;97
23;5;98
23;5;99
23;5;100
23;5;101
23;5;102
23;5;103
23;5;104
23;5;105
